"NPI","Provider Secondary Practice Location Address- Address Line 1","Provider Secondary Practice Location Address-  Address Line 2","Provider Secondary Practice Location Address - City Name","Provider Secondary Practice Location Address - State Name","Provider Secondary Practice Location Address - Postal Code","Provider Secondary Practice Location Address - Country Code (If outside U.S.)","Provider Secondary Practice Location Address - Telephone Number","Provider Secondary Practice Location Address - Telephone Extension","Provider Practice Location Address - Fax Number"
"1316441090","536 S Trimble Rd","","Mansfield","OH","449063418","US","6147222000","",""
"1316441090","5675 Venture Dr","","Dublin","OH","430172159","US","6147222000","",""
"1316441090","6435 E Broad St","","Columbus","OH","432131507","US","6147222000","",""
"1316441090","405 Butterfly Gardens Dr","","Columbus","OH","432154985","US","6147222000","",""
"1245734599","1020 Baltimore Pike Ste 350","","Glen Mills","PA","193421374","US","6103583900","",""
"1639639214","180 JFK Dr Ste 210","","Atlantis","FL","334626641","US","5615481450","","5615481459"
"1639639214","655 W 8th St","","Jacksonville","FL","322096511","US","9046330089","","9046330026"
"1851040539","1960 N Ogden St Ste 400","","Denver","CO","802183670","US","3033181540","",""
"1669059457","13001 E 17th Pl","","Aurora","CO","800452570","US","7208480000","",""
"1184155491","1430 Tulane Ave","Box 8611","New Orleans","LA","701122632","US","5049885216","","5049887144"
"1184155400","642 Ulukahiki St Ste 308","","Kailua","HI","967344439","US","8082615354","",""
"1801536933","119 Oakfield Dr","","Brandon","FL","335115779","US","8139162347","",""
"1437952603","1226 Carpenter Rd SE Ste B3","","Lacey","WA","985032493","US","3605320060","","3605320061"
"1952864902","4700 Seton Center Pkwy Ste 200","","Austin","TX","787594107","US","5124391000","",""
"1952864902","1701 Trinity St","","Austin","TX","787121869","US","5124955333","",""
"1063265106","1030 N Rogers Ln Ste 121","","Raleigh","NC","276106083","US","3364023505","",""
"1710100912","11111 Research Blvd","Suite 310","Austin","TX","787595264","US","8778005722","","5126056400"
"1780117374","1120 W Michigan St","","Indianapolis","IN","462025209","US","3172787826","","3172742695"
"1780117374","700 Childrens Dr","","Columbus","OH","432052664","US","6147222000","",""
"1780117374","7901 Diley Rd Ste 150","","Canal Winchester","OH","431109613","US","6147222000","",""
"1780117374","380 Butterfly Gardens Dr","","Columbus","OH","432157508","US","6147222000","",""
"1780117374","433 N Cleveland Ave","","Westerville","OH","430828095","US","6147222000","",""
"1780117374","5665 Venture Dr","","Dublin","OH","430172159","US","6147222000","",""
"1780117374","55 Dillmont Dr","","Columbus","OH","432356458","US","6147222000","",""
"1780117374","6435 E Broad St","","Columbus","OH","432131507","US","6147222000","",""
"1871026401","3950 N A W Grimes Blvd Ste N201","","Round Rock","TX","786653540","US","8778005722","",""
"1871026401","5808 Airline Dr","","Houston","TX","770764923","US","7136954013","",""
"1285214213","1106 Clayton Ln Ste 102W","","Austin","TX","787232433","US","5128726868","",""
"1285214213","2701 S Highway 183 Ste B","","Leander","TX","786412366","US","5128726868","","8773704267"
"1699355586","2234 Cunningham Dr","","Hampton","VA","236662555","US","7576222200","","7579612971"
"1699355586","465 N Great Neck Rd","","Virginia Beach","VA","234544064","US","7576222200","","7579612971"
"1699355586","2020 General Booth Blvd Ste 100","","Virginia Beach","VA","234545875","US","7576222200","","7579612971"
"1699355586","2463 Pruden Blvd","","Suffolk","VA","234344235","US","7576222200","","7579612971"
"1699355586","1160 W Michigan St","","Indianapolis","IN","462025209","US","3172742128","",""
"1902541030","Universidad Central del Caribe ave Laurel","Santa Juanita","Bayamon","PR","00956","US","7877983001","",""
"1134862105","330 Meeting House Ln","","Southampton","NY","119685064","US","6312681008","","6312681022"
"1275987638","6435 E Broad St","","Columbus","OH","432131507","US","6147222000","",""
"1275987638","405 Butterfly Gardens Dr","","Columbus","OH","432154985","US","6147222000","",""
"1275987638","555 S 18th St","","Columbus","OH","432052654","US","6147222000","",""
"1275987638","700 Childrens Dr","","Columbus","OH","432052664","US","6147222000","",""
"1275987638","5675 Venture Dr","","Dublin","OH","430172159","US","6147222000","",""
"1275987638","455 Executive Campus Dr","","Westerville","OH","430828870","US","6147222000","",""
"1275987638","433 N Cleveland Ave","","Westerville","OH","430828095","US","6147222000","",""
"1275987638","584 County Line Rd W","","Westerville","OH","430827295","US","6147222000","",""
"1275987638","536 S Trimble Rd","","Mansfield","OH","449063418","US","6147222000","",""
"1891315420","427 W 3rd Ave","","Albany","GA","317011975","US","2293121000","",""
"1891315420","427 W 3rd Ave","","Albany","GA","317011975","US","2293125500","","2293125505"
"1700407939","420 S 5th Ave","","West Reading","PA","196112143","US","4846288000","",""
"1700407939","Department Of Neurology 1 University Of New Mexico","","Albuquerque","NM","871310001","US","5617270058","",""
"1104184738","335 E Main St Ste 3","","Saint Anthony","ID","834451546","US","2083564900","","2086244030"
"1093451031","169 Riverside Dr","","Binghamton","NY","139054246","US","6077985111","",""
"1154811750","2700 S Broad St","","New Orleans","LA","701251953","US","5048219211","",""
"1811424740","9434 Medical Center Dr","","LA Jolla","CA","920371337","US","8009268273","","8885398781"
"1629861075","10314 Hamptons Park Dr","","Huntersville","NC","280787217","US","7048314100","","7048314105"
"1265126973","688 E Millsap Rd Ste 101","","Fayetteville","AR","727033930","US","4794663056","",""
"1083063135","12605 E 16th Ave","","Aurora","CO","800452545","US","7208480000","",""
"1083063135","2045 N Franklin St","","Denver","CO","802055437","US","3033384545","",""
"1013400548","4 Glen Cove Dr Ste 10","","Rockport","ME","048564235","US","2073015790","","2073015310"
"1093153827","3901 Rainbow Blvd","Mail Stop 1045","Kansas City","KS","661608500","US","9135881559","",""
"1831570944","4025 N Western Ave","","Chicago","IL","606183726","US","7732963300","","7732796504"
"1497194567","1 Hospital Dr","","Columbia","MO","652120001","US","5738826500","","5738844788"
"1497194567","2605 Kentucky Ave Ste 100","","Paducah","KY","420033800","US","2707091984","",""
"1972942928","736 Cambridge St","","Brighton","MA","02135","US","6177893000","",""
"1043705866","100 N Mario Capecchi Dr","","Salt Lake City","UT","841131103","US","8014870451","",""
"1821659483","705 Riley Hospital Drive","ROC 4210","Indianapolis","IN","462025109","US","3179442078","","3179681055"
"1821659483","1 Childrens Pl # 3S34","","Saint Louis","MO","631101002","US","3144546006","",""
"1588976500","5 Bucknam Rd Ste 2C","","Falmouth","ME","041051209","US","2077811500","","2077811507"
"1942439989","2423 Williams Dr","Suite 103","Georgetown","TX","786283200","US","8778005722","","5129307400"
"1528474897","1223 Gateway Dr","","Melbourne","FL","329012607","US","3215490815","",""
"1386296572","5323 Harry Hines Blvd Dallas Tx 75390-9063","","Dallas","TX","753909063","US","2147305437","",""
"1023909546","109 Spring St Ste 3","","Springdale","AR","727644500","US","4794663056","",""
"1972944247","105 W 8th Ave Ste 1000","","Spokane","WA","992042327","US","5094744500","",""
"1134771587","16701 Valley Blvd Ste C&d","","Fontana","CA","923356696","US","9093564490","90935",""
"1679465405","4125 Temescal St","","Fair Oaks","CA","956287558","US","9168662877","",""
"1669364485","5335 W 48th Ave Ste 500","","Denver","CO","802122732","US","5126768537","","8339735474"
"1669364485","1250 E Baseline Rd Ste 103","","Tempe","AZ","852831439","US","5126768537","","8339735474"
"1669364485","805 E Broward Blvd Ste 301","","Fort Lauderdale","FL","333012046","US","5126768537","","8339735474"
"1669364485","9550 S Eastern Ave Ste 220","","Las Vegas","NV","891238045","US","5126768537","","8339735474"
"1669364485","189 Wind Chime Ct Ste 202","","Raleigh","NC","276156480","US","5126768537","","8339735474"
"1669364485","1151 E Iron Eagle Dr Ste 102","","Eagle","ID","836166854","US","5126768537","","8339735474"
"1366334179","5750 Fieldcrest Dr","","Camarillo","CA","930124303","US","8053835320","",""
"1871485680","7 E Frederick Pl","","Cedar Knolls","NJ","079271813","US","9737963760","",""
"1265324073","8310 Guilford Rd Ste C","","Columbia","MD","210462828","US","4433539547","",""
"1265324073","1220 E Joppa Rd Ste 332","","Towson","MD","212865811","US","4433539547","",""
"1437041258","8310 Guilford Rd Ste C","","Columbia","MD","210462828","US","4433539547","",""
"1437041258","1220 E Joppa Rd Ste 332","","Towson","MD","212865811","US","4433539547","",""
"1962394791","3 E 71st St Frnt 1","","New York","NY","100214168","US","2122881302","",""
"1144230731","1223 Gateway Dr","","Melbourne","FL","329012607","US","3213615612","",""
"1144230731","730 Malabar Rd","","Malabar","FL","329503140","US","3213615612","",""
"1437637451","1430 Tulane Ave","","New Orleans","LA","701122632","US","5049887212","",""
"1184351298","5601 W Eugie Ave Ste 211","","Glendale","AZ","853041258","US","8336963349","",""
"1184351298","3800 W Ray Rd Ste 21","","Chandler","AZ","852265940","US","4802108725","",""
"1184351298","2122 E Highland Ave Ste 265","","Phoenix","AZ","850164779","US","8336963349","",""
"1184351298","3501 E Speedway Blvd Ste 377","","Tucson","AZ","857163917","US","8336963349","",""
"1184351298","2918 W Ina Rd Ste 100","","Tucson","AZ","857412429","US","8336963349","",""
"1184351298","1492 S Mill Ave Ste 211","","Tempe","AZ","852815664","US","8336963349","",""
"1184351298","14800 W Mountain View Blvd Ste 260","","Surprise","AZ","853744797","US","8336963349","",""
"1184351298","9700 N 91st St Ste B218","","Scottsdale","AZ","852585075","US","8336963349","",""
"1699403972","8211 Occidental Rd","","Sebastopol","CA","954726424","US","7078238722","",""
"1699403972","1534 Hurlbut Ave","","Sebastopol","CA","954722877","US","7078238722","",""
"1699403972","7760 Joyce Dr","","Sebastopol","CA","954722651","US","7075706677","",""
"1821829458","566 S Brand Blvd","","San Fernando","CA","913404002","US","8188980223","",""
"1053143313","801 Elizabeth St SE","","Albuquerque","NM","871232846","US","5052926707","",""
"1053143313","2611 Eubank Blvd NE","","Albuquerque","NM","871121312","US","5052986752","",""
"1760100374","305 Lorenaly Dr","","Brownsville","TX","785264333","US","9563654400","","9563654111"
"1063669471","1900 North Loop W Ste 670","","Houston","TX","77018","US","7136506900","","7136504900"
"1063669471","22751 Professional Dr Ste 250","","Kingwood","TX","773396028","US","2813584145","","2813585829"
"1063669471","215 Kingwood Executive Dr","","Kingwood","TX","773392763","US","7136506900","","8883555052"
"1407967359","11111 Research Blvd Ste 320","","Austin","TX","787595732","US","8778005722","","5126056400"
"1407967359","1221 W Ben White Blvd Ste B100","","Austin","TX","787047192","US","8778005722","","5124481311"
"1407967359","802 Avenue J","","Marble Falls","TX","786545125","US","8778005722","","8306932481"
"1407967359","205 E University Ave","Ste 200","Georgetown","TX","786266821","US","5128681124","","5128689894"
"1215484209","290 N Nc 16 Business Hwy","","Denver","NC","280378011","US","7044830777","","7044831883"
"1053830760","1 Medical Center Dr","","Biddeford","ME","040059422","US","2072837937","","2072837018"
"1053830760","22 Bramhall St","","Portland","ME","041023134","US","2076624618","","2076626254"
"1053830760","25 June St","","Sanford","ME","040732621","US","2073244310","",""
"1669196804","790 College Parkway","Fanny Allen Campus","Colchester","VT","05446","US","8028472415","",""
"1669196804","757 Westwood Plz Ste 3325","","Los Angeles","CA","900958358","US","3102678678","",""
"1669196804","30 Fisher Road","","Berlin","VT","05602","US","8023714257","",""
"1174773808","1630 E Herndon Ave","","Fresno","CA","937203305","US","5592565200","",""
"1285413120","1847 S Lake Dr","","Lexington","SC","290737759","US","8033568998","",""
"1366040677","704 N High St","","Covington","OH","453181420","US","9374189269","",""
"1366040677","1 Wyoming St","","Dayton","OH","454092722","US","9372083534","",""
"1679392393","4301 W Markham St # 721-9","","Little Rock","AR","722057101","US","5016865655","","5016031550"
"1659913440","5650 S 35th Ave","","Phoenix","AZ","850413531","US","6026556400","","6023449640"
"1659913440","Kovai Medical Center and Hospital","99, Avanashi Road","COIMBATORE","Tamilnadu","641014","IN","9843074117","",""
"1659913440","1410 N 4th St","","Clinton","IA","527322940","US","5632445900","","5632442801"
"1194153239","2929 Fm 2920 Rd","","Spring","TX","773883428","US","2812101500","","2812101564"
"1326755646","1350 Hickory St","","Melbourne","FL","329013224","US","3214341771","",""
"1912543851","3060 Eiwa St Ste 305","","Lihue","HI","967661876","US","8082743502","",""
"1740006337","7100 Oakmont Blvd Ste 205","","Fort Worth","TX","761323908","US","8174684343","","8177402254"
"1144096553","2417 N Patterson Street","","Valdosta","GA","316021735","US","2292594854","",""
"1144096553","209 Pendleton Dr","","Valdosta","GA","316021729","US","2294331000","",""
"1144096553","2409 N Patterson St","","Valdosta","GA","316022512","US","2294331000","",""
"1144096553","3018 N Patterson St","","Valdosta","GA","316021711","US","2294331000","",""
"1144096553","201 Pendleton Dr Ste 270","","Valdosta","GA","316021721","US","2292456211","",""
"1144096553","520 Griffin Ave","","Valdosta","GA","316016331","US","2294331000","",""
"1144096553","4280 N Valdosta Rd","","Valdosta","GA","316026814","US","2294338000","",""
"1144096553","2330 N Ashley St","","Valdosta","GA","316022600","US","2292495080","",""
"1144096553","2409 N Patterson St Ste 340B","","Valdosta","GA","316022512","US","2292594369","",""
"1144096553","604 E Park Ave","","Valdosta","GA","316023060","US","2294335260","","2294335264"
"1821635236","2700 E Strathmore Ave","","Baltimore","MD","212142509","US","2402067004","","2402067004"
"1255600581","400 Parnassus Ave Fl 2","","San Francisco","CA","941432202","US","4153532161","","4153532505"
"1255600581","501 Petaluma Ave","","Sebastopol","CA","954724215","US","7078238511","100",""
"1225624612","5350 Independence Pkwy Ste 120","","Frisco","TX","750354654","US","4692949999","",""
"1083421465","100 Gossett Dr Ste B","","Aztec","NM","874104529","US","8662732451","",""
"1083421465","201 N 4th St","","Artesia","NM","882102168","US","8662732451","",""
"1083421465","6565 Americas Pkwy NE Ste 200","","Albuquerque","NM","871108172","US","8662732451","",""
"1083421465","2705 S Alma School Rd Ste 2","","Chandler","AZ","852864400","US","8662732451","",""
"1083421465","301 N Canyon St","","Carlsbad","NM","882205809","US","8662732451","",""
"1083421465","221 N Kansas St Ste 700","","El Paso","TX","799011444","US","8662732451","",""
"1083421465","1224 W 21st St","","Clovis","NM","881014199","US","8662732451","",""
"1083421465","2301 E 20th St","","Farmington","NM","874018905","US","8662732451","",""
"1083421465","950 W Aztec Ave","","Gallup","NM","873016666","US","8662732451","",""
"1083421465","201 E Las Cruces Ave Ste 1501","","Las Cruces","NM","880013488","US","8662732451","",""
"1083421465","115 E College Blvd","","Roswell","NM","882015158","US","8662732451","",""
"1083421465","1012 Marquez Pl Unit 106B","","Santa Fe","NM","875051833","US","8662732451","",""
"1083421465","500 N Hudson St","","Silver City","NM","880615435","US","8662732451","",""
"1336957646","1380 112th Ave NE Ste 100","","Bellevue","WA","980043759","US","2533978683","","2533424353"
